Fahry Hamzah Muncul di Persidangan Luthfi Hasan Ishaaq,"Laporan Wartawan Tribunnews, Eri Komar Sinaga TRIBUNNEWS.COM, JAKARTA --  Wakil Sekretaris Jenderal PKS Fahri Hamzah mendadak muncul di persidangan tersangka kasus suap pengurusan kuota daging impor sapi, Luthfi Hasan Ishaaq, di Pengadilan Tindak Pidana Korupsi (Tipikor), Jakarta, Senin (1/7/2013). Kedatangan petinggi PKS tersebut rupanya untuk meminta agar persidangan Luthfi berlangsung dengan terbuka. ""Saya mau mengimbau supaya materi persidangannya terbuka, tuduhan pihak KPK harus dibuka dan terbukti,"" kata dia. Fahri menuding jika KPK tidak pernah mengacu pada undang-undang lain selain UU KPK dalam menangani kasus yang membelit Luthfi. ""KPK ini tidak membaca UU lain, ada UU saksi dan korban, KUHAP, ini harus buka-bukaan,"" kritiknya. Sekedar informasi, dalam sidang perdana pekan lalu, tak satu pun petinggi PKS yang hadir di persidangan bekas presiden PKS itu.",Eri Komar Sinaga,"Senin, 1 Juli 2013 14:40 WIB",2013,"TRIBUNNEWS.COM, JAKARTA -- ",https://www.tribunnews.com/nasional/2013/07/01/fahry-hamzah-muncul-di-persidangan-luthfi-hasan-ishaaq,Tribunnews.com
Fahri Hamzah Sindir Juru Bicara KPK yang Tidak Pernah Diganti,"Fahri Hamzah, anggota DPR dari Fraksi PKS, untuk kesekian kalinya mengkritik keras Komisi Pemberantasan Korupsi (KPK), khususnya Juru Bicara KPK Johan Budi. ""KPK sudah salah dari awal. Kesalahan ditutup dengan kesalahan, kebohongan ditutup dengan kebohongan, inkonstitusional dengan inkonstitusional, itulah yang melekat pada kita,"" kata Fahri di Gedung DPR, Jakarta, Rabu (5/2/2014). Menurutnya, KPK selalu bermain di sisi retorika, sehingga Johan Budi dipertahankan sebagai juru bicara KPK selama tiga periode. ""Enggak diganti-ganti, karena dia diharuskan bersilat lidah. Tiga periode menjabat masa enggak pernah bikin kesalahan. Paling tidak kesalahan dia enggak diganti,"" kritik Fahri. Ia membandingkan posisi juru bicara KPK dengan juru bicara Mabes Polri, dalam hal ini Kepala Divisi Humas Mabes Polri yang diganti setiap dua tahun sekali. ""Kalau (KPK) enggak, juru bicaranya membuat manuver yang basisnya kelincahan pribadi,"" sindirnya. (*)",Hasanudin Aco,"Rabu, 5 Februari 2014 20:56 WIB",2014,"TRIBUNNEWS.COM, JAKARTA -",https://www.tribunnews.com/nasional/2014/02/05/fahri-hamzah-sindir-juru-bicara-kpk-yang-tidak-pernah-diganti,Tribunnews.com
Motif Fahri Hamzah Kicaukan Kultwit #MelawanLupa Soal Megawati dan PDIP,"Fahri Hamzah, anggota DPR dari Fraksi Partai Keadilan Sejahtera (PKS) menegaskan PDI Perjuangan (PDIP) harus bisa menjelaskan alasan kebijakan menjual aset negara semasa pemerintahan Presiden Megawati Soekarnoputri. Fahri menuturkan tujuh 'kicauannya' di media sosial twitter dengan hastag #MelawanLupa sebenarnya adalah status dari kawannya. ""Itukan status seorang ekonom teman saya, Sunarsip. Saya tulis,"" kata Fahri saat dikonfirmasi, Minggu (23/3/2014). Fahri mengungkapkan alasan dirinya meneruskan 'kicauan' tersebut karena menurutnya memang benar adanya. Harapannya, dengan adanya 'kicauan' tersebut, akan ada klarifikasi yang diberikan oleh PDIP. ""Saya hanya mengutip tulisan teman dan memang data benar semua. Jangan lupa, bahwa Sabam Sirait tokoh PDI Perjuangan juga ingatkan PDI Perjuangan peristiwa saat mereka berkuasa,"" tegasnya. Oleh karena itu, ia meminta kepada Jokowi selaku juru kampanye dan bakal calon Presiden dari PDIP untuk menerangkan permasalahan dari tujuh 'kicauan'nya. Terkecuali, kata Fahri, jika PDIP mengakui bahwa mereka keliru. ""Adapun PDI Perjuangan termasuk Jokowi harus bisa menjelaskan kebijakan itu sekarang. Sebab kalau memang itu benar berarti akan terulang. Kecuali diakui salah,"" paparnya. Jika tidak ada penjelasan mengenai itu semua, Fahri khawatir hal serupa dapat terjadi pada masa kepemimpinan yang baru. ""Karena kalau divestasi itu ideologi, ya akan diulang. Saya kira itu perlu ditanya,"" tandasnya. Seperti diketahui, tujuh 'kicauan' Fahri Hamzah di media sosial twitter seakan menyindir kebijakan-kebijakan pemerintah saat dipimpin Presiden Megawati Soekarnoputri. Mulai dari penjualan satelit ke Singapura melalui Indosat, sampai menggunakan umpan ""si kotak-kotak"" untuk mengatrol suara. Adapun tujuh 'kicauan' yang dituliskan Fahri Hamzah sebagai berikut: 1. Dulu kau jual satelit negara kami ke Singapura melalui jualan Indosat dengan murah.#MelawanLupa 2. Dulu kau jual aset-aset kami yang dikelola BPPN dengan murah (hanya 30 persen nilainya) ke asing.#MelawanLupa 3. Dulu kau jual kapal tanker VLCC milik Pertamina lalu Pertamina kau paksa sewa kapal VLCC dengan mahal. #MelawanLupa",,"Senin, 24 Maret 2014 02:53",2014,"SURYA Online,JAKARTA",https://surabaya.tribunnews.com/2014/03/24/motif-fahri-hamzah-kicaukan-kultwit-melawanlupa-soal-megawati-dan-pdip,Tribunnews.com
Fahri Hamzah : Surat Tim Pengacara SBY Salah Alamat,"Anggota DPR RI dari Fraksi PKS, Fahri Hamzah, bicara blak-blakan soal surat somasi yang ditujukan Tim Pengacara Keluarga Presiden SBY kepadanya. Dalam surat tertanggal 17 Januari 2014 bernomor 0131/TIM-ADV SBY/I/2014 yang salinannya diperoleh wartawan itu ditegaskan bahwa tujuan surat perihal undangan klarifikasi tidak ada kalimat yang menyebut somasi. ""Somasi lazimnya dipahami sebagai teguran atau peringatan. Somasi tertulis akan mencantumkan judul atau perihal somasi apakah itu somasi pertama, kedua, ketiga dan seterusnya,"" kata Fahri di gedung DPR RI Jakarta, kemarin petang. Fahri juga menyebut surat Tim Pengacara SBY itu salah alamat. ""Terminologi mengundang klarifikasi kita tidak kenal apalagi dilakukan advokat. Kecuali tim pengacara Bung Palmer dibuatkan SK dari Presiden. Jadi surat ini salah alamat, seperti lagu Ayu Ting Ting salah alamat,"" kata Fahri. Sebagai anggota Komisi III DPR RI, Fahri mengatakan dia mempunyai tugas pengawasan atas KPK sebagai mitra kerja. ""Pernyataan saya di media massa itu dikutip dalam surat tersebut jelas untuk KPK sebagai mitra DPR agar bertindak imparsial dalam penegakan hukum. Karena ini merupakan spirit yang menjadi tolak ukur keadilan bukan hanya terkait soal Ibas,"" katanya. Fahri juga mengkritik kop surat yang dikirimkan kepadanya. Kop surat itu bertuliskan ""Tim Advokat & Konsultan Hukum"". Lalu dibawahnya tertulis ""Dr.H.Susilo Bambang Yudhoyono, Presiden & Keluarga"". Menurut Fahri kop surat semacam itu rawan disalahgunakan oleh siapapun yang mengatasnamakan Presiden RI. ""Apakah SBY tahu hal seperti itu,"" kata Fahri. (aco)",,"Rabu, 29 Januari 2014 09:14 WIB",2014,"TRIBUNJOGJA.COM, JAKARTA",https://jogja.tribunnews.com/2014/01/29/fahri-hamzah-surat-tim-pengacara-sby-salah-alamat,Tribunnews.com
Fahri Hamzah Tuding KPK Lakukan Diskriminasi,"Anggota Timwas Century Fahri Hamzah menilai ada diskriminasi dalam pemeriksaan Boediono terkait kasus Bank Century. Boediono diketahui diperiksa penyidik KPK selama 8 jam di kantor Wakil Presiden RI. Fahri yakin KPK memiliki argumen serta publik yang percaya sehingga tidak akan mempersoalkan pemeriksaan tersebut. ""Kedua, KPK sudah sering berbeda, Yulianis diperiksa di hotel mewah tapi ketua dan anggota DPR dan pengurus partai mondar-mandir mandir saja ke Kuningan, menteri keuangan dan Gubernur BI Agus Martowardojo ke KPK sementara pegawai bank Dunia Sri Mulyani didatangi ke Amerika,"" ujar Fahri ketika dikonfirmasi, Senin (25/11/2013). Apalagi, kata Fahri, Sekjen PKS Taufiq Ridho yang tidak mengetahui apa-apa soal kasus Luthfi Hasan Ishaaq ikut dipanggil KPK. ""Sementara Sekjen Partai Demokrat yang dituduh terima uang dibiarin,"" ungkap Wasekjen PKS itu. Ia mengatakan pemeriksaan Boediono oleh KPK tidak bisa dihindari meskipun lembaga tersebut merasa tidak berwenang. Tetapi, ujar Fahri, kasus itu pasti meyentuh Boediono. ""Maka kalau KPK sebagai extraordinary body mustahil tidak bisa periksa dan proses Boediono sampai batas kewenangan pengumpulan alat bukti,"" ujarnya. Fahri menegaskan KPK tidak boleh membuat diskriminasi apa pun terhadap Boediono dalam pengumpulan alat bukti. Tapi KPK bisa menyatakan kepada DPR bahwa status Boediono sudah masuk tahap penyidikan tapi lembaga itu tidak bisa meneruskan. ""Itulah yang ditunggu oleh DPR sekarang. Jika tidak, maka pengistimewaan dalam pemeriksaan ini bisa jadi awal bagi kecurigaan bahwa KPK melakukannya untuk melindungi Budiono dalam kasus ini,"" kata Fahri.",,"Senin, 25 November 2013 08:03",2013,"WARTA KOTA, SENAYAN—",https://wartakota.tribunnews.com/2013/11/25/fahri-hamzah-tuding-kpk-lakukan-diskriminasi,Tribunnews.com
Fahri Hamzah Klaim Marzuki Agak Gagal Pimpin DPR,"Wakil Sekjen PKS Fahri Hamzah kecewa dengan kepemimpinan Marzuki Alie sebagai Ketua DPR. Hal itu terkait kinerja Marzuki memimpin DPR.  Apalagi, Marzuki Alie tengah dikritik Timwas Century karena menolak menandatangani pemanggilan Wakil Presiden Boediono. ""Agak gagal,"" kata Fahri yang juga anggota Timwas Century di Gedung DPR, Jakarta, Kamis (6/3).  Fahri mengancam pihaknya akan menjalankan mosi tidak percaya bila tidak menandatangani surat pemanggilan Boediono yang ketiga kalinya.  Fahri kemudinan menilai kinerja dan wibawa DPR kini makin hancur. Ia mencontohkan hal itu terlihat saat Gedung DPR yang didatangi KPK terkait penggeledahan.  ""Diobok-obok ruang ketua komisinya. Cari dimana pun enggaa ada yang seperti itu. Karena DPR harus steril seperti  kampus, dan rumah sakit,"" ujarnya.  Anggota Komisi III DPR itu mengatakan Marzuki Alie memiliki banyak pekerjaan rumah yang harus diselesaikan.  ""Katanya dia mau nyapres, harusnya dia jalankan fungsinya sebagai negarawan,"" tuturnya.",,"Kamis, 6 Maret 2014 17:58",2014,"WARTA KOTA, SENAYAN -",https://wartakota.tribunnews.com/2014/03/06/fahri-hamzah-klaim-marzuki-agak-gagal-pimpin-dpr,Tribunnews.com
Fahri Hamzah Menyesal Pilih Akil Mochtar Jadi Hakim MK,"Anggota Komisi III DPR RI Fahri Hamzah tampaknya menyesal ikut memilih Akil Mochtar sebagai hakim konstitusi. Ini menyusul operasi tangkap tangan KPK terhadap Ketua Mahkamah Konstitusi (MK) Akil Mochtar. ""Saya ikut memilih beliau (Akil) dan Pak Mahfud MD,"" kata Fahri dalam Dialektika Demokrasi di gedung DPR RI Jakarta, Kamis (3/10/2013). Akil Mochtar dan Mahfud MD terpilih jadi hakim MK melalui seleksi di Komisi III DPR RI. Sebelum menjabat hakim konstitusi, Akil dikenal sebagai anggota Komisi III DPR dari Fraksi Golkar sementara Mahfud MD adalah politisi PKB. Fahri Hamzah menceritakan dia punya andil dalam memilih Akil dan Mahfud jadi hakim konstitusi. ""Dua-duanya (Akil dan Mahfud) minta tolong ke saya agar dipilih jadi hakim konstitusi. Katanya karena mereka sudah bosan di partai,"" kata Fahri. Akil tetangkap tangan menerima suap sekira Rp2-3 miliar dalam mata uang Dolar Singapura, oleh Komisi Pemberantasan Korupsi (KPK), di rumah dinasnya Jalan Widya Chandra III, No 7, Jakarta Selatan, Rabu, 2 Oktober 2013 malam. Akil diduga menerima suap terkait kasus sengketa Pilkada Bupati Gunung Mas, Kalimantan Tengah.",Hasanudin Aco,"Kamis, 3 Oktober 2013 20:38 WIB",2013,"TRIBUNNEWS.COM, JAKARTA",https://www.tribunnews.com/nasional/2013/10/03/fahri-hamzah-menyesal-pilih-akil-mochtar-jadi-hakim-mk,Tribunnews.com
Fahri Hamzah Ungkap SBY Mulai Ditinggalkan Orang Terdekat,"Politisi Partai Keadilan Sejahtera (PKS) Fahri Hamzah menilai Presiden Susilo Bambang Yudhoyono (SBY) mulai ditinggal orang-orang dekatnya menjelang Pemilu. Berita terbaru, Gita Wirjawan yang merupakan orang kepercayaan SBY mundur dari kabinet sebagai menteri perdagangan. ""SBY akan ditinggal semua orang karena gagal membangun kesetiaan. Tanya semua orang yang pernah dekat dengan SBY pasti merasa tidak akan bertahan dan  sudah terlalu banyak yang pergi,"" kata Fahri kepada Tribunnews.com, Minggu (2/2/2014). Fahri mengaku tidak mau menilai soal pribadi orang-orang dekat di sekeliling SBY tetapi yang dia nilai adalah sebuah team work kabinet SBY.""Kita bicara soal kenegaraan,"" kata Fahri. Anggota Komisi III DPR ini berpendapat ditengah kesulitan orang-orang lari dari tanggung jawab maka yang bertanggung jawab tetaplah Presiden SBY  sebab kabinet adalah tim dia. ""Itulah alasannya dari awal PKS tidak mau intervensi soal menteri sebab itu hak prerogatif Presiden,""katanya. Jadi, lanjut Fahri, dalam sistem pemerintahan presidensialisme tidak  ada istilah ""tarik menteri dari kabinet"". ""Menteri harus setia kepada Presiden. Apapun partainya apalagi yang tidak punya partai,"" kata dia.",,"Minggu, 2 Februari 2014 15:27",2014,"JAKARTA, tribunkaltim.co.id-",https://kaltim.tribunnews.com/2014/02/02/fahri-hamzah-ungkap-sby-mulai-ditinggalkan-orang-terdekat,Tribunnews.com
